month,channel,total_revenue,total_orders,aov,total_spend,new_customers,existing_customers,new_customer_orders,existing_customer_orders,sessions,users,spend,impressions,clicks,returned_value,technology_spend,revenue_share,returns_value_dist,technology_spend_dist,net_revenue,roas,cac,conversion_rate,existing_revenue,new_revenue,year_month,ltv,net_revenue_calc,return_rate
2022-08-01,Paid Social,216000.0,1710.0,126.32,59000.0,1089.0,435.0,1100.0,610.0,25500.0,21500.0,59000.0,1660000.0,33200.0,26500.0,15750.0,0.16204,4294.06,2552.13,211706.0,3.6610169491525424,54.178145087236,0.06705882352941177,77055.2,138952.0,2022-08,198.34710743801654,195955.94,0.01987990740740741
2022-09-01,Affiliate,66000.0,560.0,117.86,13200.0,324.0,108.0,325.0,235.0,3000.0,2700.0,13200.0,660000.0,3300.0,27000.0,16000.0,0.04857,1311.39,777.12,64689.0,5.0,40.74074074074074,0.18666666666666668,27697.1,38304.5,2022-09,203.7037037037037,48688.61,0.019869545454545456
2022-09-01,Direct,199000.0,1590.0,125.16,0.0,840.0,1260.0,850.0,740.0,14900.0,12900.0,0.0,0.0,0.0,27000.0,16000.0,0.14643,3953.61,2342.88,195046.0,,0.0,0.10671140939597315,92618.4,106386.0,2022-09,236.9047619047619,179046.39,0.019867386934673367
2022-09-01,Email,290000.0,2600.0,111.54,5400.0,1040.0,4160.0,1050.0,1550.0,25000.0,20000.0,5400.0,270000.0,27000.0,27000.0,16000.0,0.21339,5761.53,3414.24,284238.0,53.7037037037037,5.1923076923076925,0.104,172887.0,117117.0,2022-09,278.84615384615387,268238.47,0.019867344827586206
2022-09-01,Paid Search,464000.0,3480.0,133.33,92800.0,2088.0,835.0,2105.0,1375.0,32800.0,28800.0,92800.0,1856000.0,37120.0,27000.0,16000.0,0.34141,9218.07,5462.56,454782.0,5.0,44.44444444444444,0.10609756097560975,183328.75000000003,280659.65,2022-09,222.22222222222223,438781.93,0.019866530172413792
2022-09-01,Paid Social,219000.0,1740.0,125.86,60000.0,1104.0,441.0,1115.0,625.0,26000.0,22000.0,60000.0,1690000.0,33800.0,27000.0,16000.0,0.16115,4351.05,2578.4,214649.0,3.65,54.34782608695652,0.06692307692307692,78662.5,140333.9,2022-09,198.3695652173913,198648.95,0.019867808219178083
2022-10-01,Affiliate,67000.0,570.0,117.54,13400.0,330.0,110.0,330.0,240.0,3050.0,2750.0,13400.0,670000.0,3350.0,27500.0,16250.0,0.04859,1336.23,789.71,65664.0,5.0,40.60606060606061,0.18688524590163935,28209.600000000002,38788.200000000004,2022-10,203.03030303030303,49413.770000000004,0.01994373134328358
2022-10-01,Direct,202000.0,1620.0,124.69,0.0,855.0,1282.0,865.0,755.0,15200.0,13200.0,0.0,0.0,0.0,27500.0,16250.0,0.14648,4028.2,2380.06,197972.0,,0.0,0.10657894736842105,94140.95,107856.84999999999,2022-10,236.25730994152048,181721.8,0.01994158415841584
2022-10-01,Email,295000.0,2650.0,111.32,5500.0,1055.0,4220.0,1065.0,1585.0,25500.0,20500.0,5500.0,275000.0,27500.0,27500.0,16250.0,0.21392,5882.8,3476.21,289117.0,53.63636363636363,5.213270142180095,0.10392156862745099,176442.19999999998,118555.79999999999,2022-10,279.62085308056874,272867.2,0.019941694915254236
2022-10-01,Organic Social,123000.0,1120.0,109.82,2700.0,420.0,1680.0,420.0,700.0,10200.0,8200.0,2700.0,132000.0,6600.0,27500.0,16250.0,0.0892,2453.0,1449.5,120547.0,45.55555555555556,6.428571428571429,0.10980392156862745,76874.0,46124.399999999994,2022-10,292.85714285714283,104297.0,0.01994308943089431
2022-10-01,Paid Search,472000.0,3540.0,133.33,94400.0,2124.0,850.0,2140.0,1400.0,33400.0,29400.0,94400.0,1888000.0,37760.0,27500.0,16250.0,0.34227,9412.43,5561.89,462588.0,5.0,44.44444444444444,0.1059880239520958,186662.00000000003,285326.2,2022-10,222.22222222222223,446337.57,0.01994158898305085
2022-10-01,Paid Social,222000.0,1770.0,125.42,61000.0,1119.0,447.0,1130.0,640.0,26500.0,22500.0,61000.0,1720000.0,34400.0,27500.0,16250.0,0.16099,4427.23,2616.09,217573.0,3.639344262295082,54.51295799821269,0.06679245283018868,80268.8,141724.6,2022-10,198.39142091152814,201322.77,0.019942477477477474
2022-11-01,Affiliate,68000.0,580.0,117.24,13600.0,336.0,112.0,335.0,245.0,3100.0,2800.0,13600.0,680000.0,3400.0,28000.0,16500.0,0.04847,1357.16,800.0,66643.0,5.0,40.476190476190474,0.1870967741935484,28723.8,39275.4,2022-11,202.38095238095238,50142.84,0.019958235294117648
2022-11-01,Direct,205000.0,1650.0,124.24,0.0,870.0,1305.0,880.0,770.0,15500.0,13500.0,0.0,0.0,0.0,28000.0,16500.0,0.14615,4092.2,2411.48,200908.0,,0.0,0.1064516129032258,95664.8,109331.2,2022-11,235.632183908046,184407.8,0.019961951219512195
2022-11-01,Email,300000.0,2700.0,111.11,5600.0,1070.0,4280.0,1080.0,1620.0,26000.0,21000.0,5600.0,280000.0,28000.0,28000.0,16500.0,0.21389,5988.92,3529.19,294011.0,53.57142857142857,5.233644859813084,0.10384615384615385,179998.2,119998.8,2022-11,280.3738317757009,277511.08,0.019963066666666668
2022-11-01,Organic Social,125000.0,1150.0,108.7,2750.0,430.0,1720.0,430.0,720.0,10500.0,8500.0,2750.0,135000.0,6750.0,28000.0,16500.0,0.0891,2494.8,1470.15,122505.0,45.45454545454545,6.395348837209302,0.10952380952380952,78264.0,46741.0,2022-11,290.69767441860466,106005.2,0.0199584
2022-11-01,Paid Search,480000.0,3600.0,133.33,96000.0,2160.0,864.0,2180.0,1420.0,34000.0,30000.0,96000.0,1920000.0,38400.0,28000.0,16500.0,0.34219,9581.32,5646.14,470419.0,5.0,44.44444444444444,0.10588235294117647,189328.6,290659.4,2022-11,222.22222222222223,453918.68,0.019961083333333334
2022-11-01,Paid Social,225000.0,1800.0,125.0,62000.0,1134.0,454.0,1145.0,655.0,27000.0,23000.0,62000.0,1750000.0,35000.0,28000.0,16500.0,0.1604,4491.2,2646.6,220509.0,3.629032258064516,54.673721340388006,0.06666666666666667,81875.0,143125.0,2022-11,198.4126984126984,204008.8,0.01996088888888889
2022-12-01,Affiliate,70000.0,600.0,116.67,14000.0,345.0,115.0,345.0,255.0,3200.0,2900.0,14000.0,700000.0,3500.0,29000.0,17000.0,0.04808,1394.32,817.36,68606.0,5.0,40.57971014492754,0.1875,29750.850000000002,40251.15,2022-12,202.8985507246377,51605.67999999999,0.01991885714285714
2022-12-01,Direct,210000.0,1700.0,123.53,0.0,885.0,1327.0,895.0,805.0,16000.0,14000.0,0.0,0.0,0.0,29000.0,17000.0,0.14423,4182.67,2451.91,205817.0,,0.0,0.10625,99441.65,110559.35,2022-12,237.28813559322035,188817.33,0.01991747619047619
2022-12-01,Email,310000.0,2800.0,110.71,5700.0,1085.0,4340.0,1095.0,1705.0,26500.0,21500.0,5700.0,290000.0,29000.0,29000.0,17000.0,0.21291,6174.39,3619.47,303826.0,54.3859649122807,5.253456221198157,0.10566037735849057,188760.55,121227.45,2022-12,285.7142857142857,286825.61,0.019917387096774194
2022-12-01,Organic Social,130000.0,1200.0,108.33,2800.0,440.0,1760.0,440.0,760.0,11000.0,9000.0,2800.0,140000.0,7000.0,29000.0,17000.0,0.08928,2589.12,1517.76,127411.0,46.42857142857143,6.363636363636363,0.10909090909090909,82330.8,47665.2,2022-12,295.45454545454544,110410.88,0.01991630769230769
2022-12-01,Paid Search,495000.0,3700.0,133.78,99000.0,2200.0,880.0,2220.0,1480.0,35000.0,31000.0,99000.0,1980000.0,39600.0,29000.0,17000.0,0.34,9860.0,5780.0,485140.0,5.0,45.0,0.10571428571428572,197994.4,296991.6,2022-12,225.0,468140.0,0.01991919191919192
2022-12-01,Paid Social,235000.0,1850.0,127.03,64000.0,1149.0,459.0,1160.0,690.0,27500.0,23500.0,64000.0,1800000.0,36000.0,29000.0,17000.0,0.16142,4681.18,2744.14,230319.0,3.671875,55.7006092254134,0.06727272727272728,87650.7,147354.8,2022-12,204.52567449956484,213318.82,0.01991991489361702
2021-01-01,Affiliate,56000.0,460.0,121.74,11200.0,267.0,89.0,270.0,190.0,2500.0,2200.0,11200.0,560000.0,2800.0,22000.0,13500.0,0.04891,1075.02,660.29,54925.0,5.0,41.947565543071164,0.184,23130.6,32869.799999999996,2021-01,209.7378277153558,41424.98,0.019196785714285715
2021-01-01,Direct,170000.0,1300.0,130.77,0.0,690.0,1035.0,700.0,600.0,12000.0,10000.0,0.0,0.0,0.0,22000.0,13500.0,0.14856,3268.32,2005.56,166732.0,,0.0,0.10833333333333334,78462.0,91539.0,2021-01,246.3768115942029,153231.68,0.019225411764705883
2021-01-01,Email,240000.0,2100.0,114.29,4400.0,890.0,3560.0,900.0,1200.0,20000.0,15000.0,4400.0,220000.0,22000.0,22000.0,13500.0,0.20988,4617.36,2833.38,235383.0,54.54545454545455,4.943820224719101,0.105,137148.0,102861.0,2021-01,269.6629213483146,221882.64,0.019239
2021-01-01,Organic Social,100000.0,900.0,111.11,2200.0,360.0,1440.0,365.0,535.0,8000.0,6000.0,2200.0,110000.0,5500.0,22000.0,13500.0,0.08741,1923.02,1180.04,98077.0,45.45454545454545,6.111111111111111,0.1125,59443.85,40555.15,2021-01,277.77777777777777,84576.98,0.0192302
2021-01-01,Paid Search,380000.0,2800.0,135.71,76000.0,1700.0,680.0,1720.0,1080.0,26000.0,22000.0,76000.0,1520000.0,30400.0,22000.0,13500.0,0.33217,7307.74,4484.3,372692.0,5.0,44.705882352941174,0.1076923076923077,146566.80000000002,233421.2,2021-01,223.52941176470588,359192.26,0.019230894736842103
2021-01-01,Paid Social,190000.0,1400.0,135.71,50000.0,950.0,380.0,960.0,440.0,21000.0,17000.0,50000.0,1400000.0,28000.0,22000.0,13500.0,0.16608,3653.76,2242.08,186346.0,3.8,52.63157894736842,0.06666666666666667,59712.4,130281.6,2021-01,200.0,172846.24,0.019230315789473686
2021-02-01,Affiliate,57000.0,470.0,121.28,11400.0,273.0,91.0,280.0,190.0,2550.0,2250.0,11400.0,570000.0,2850.0,22500.0,13750.0,0.04888,1100.0,672.35,55900.0,5.0,41.75824175824176,0.1843137254901961,23043.2,33958.4,2021-02,208.7912087912088,42150.0,0.01929824561403509
2021-02-01,Direct,173000.0,1330.0,130.08,0.0,705.0,1057.0,715.0,615.0,12300.0,10300.0,0.0,0.0,0.0,22500.0,13750.0,0.14833,3337.43,2039.54,169663.0,,0.0,0.108130081300813,79999.20000000001,93007.20000000001,2021-02,245.39007092198582,155912.57,0.01929150289017341
2021-02-01,Email,245000.0,2150.0,113.95,4500.0,905.0,3620.0,915.0,1235.0,20500.0,15500.0,4500.0,225000.0,22500.0,22500.0,13750.0,0.21003,4725.68,2887.91,240274.0,54.44444444444444,4.972375690607735,0.1048780487804878,140728.25,104264.25,2021-02,270.7182320441989,226524.32,0.01928848979591837
2021-02-01,Organic Social,102000.0,920.0,110.87,2250.0,369.0,1476.0,375.0,545.0,8200.0,6200.0,2250.0,112000.0,5600.0,22500.0,13750.0,0.08744,1967.4,1202.3,100033.0,45.333333333333336,6.097560975609756,0.11219512195121951,60424.15,41576.25,2021-02,276.4227642276423,86282.6,0.019288235294117648
2021-02-01,Paid Search,388000.0,2860.0,135.66,77600.0,1736.0,694.0,1750.0,1110.0,26600.0,22600.0,77600.0,1552000.0,31040.0,22500.0,13750.0,0.33276,7487.1,4575.45,380513.0,5.0,44.70046082949309,0.10751879699248121,150582.6,237405.0,2021-02,223.50230414746545,366762.9,0.019296649484536084
2021-02-01,Paid Social,192000.0,1430.0,134.27,51000.0,965.0,386.0,975.0,455.0,21500.0,17500.0,51000.0,1430000.0,28600.0,22500.0,13750.0,0.16457,3702.83,2262.83,188297.0,3.764705882352941,52.84974093264249,0.06651162790697675,61092.850000000006,130913.25000000001,2021-02,198.96373056994818,174547.17,0.019285572916666667
2021-03-01,Affiliate,58000.0,480.0,120.83,11600.0,279.0,93.0,285.0,195.0,2600.0,2300.0,11600.0,580000.0,2900.0,23000.0,14000.0,0.04886,1123.78,684.04,56876.0,5.0,41.577060931899645,0.18461538461538463,23561.85,34436.55,2021-03,207.88530465949822,42876.22,0.01937551724137931
2021-03-01,Direct,176000.0,1360.0,129.41,0.0,720.0,1080.0,730.0,630.0,12600.0,10600.0,0.0,0.0,0.0,23000.0,14000.0,0.14827,3410.21,2075.78,172590.0,,0.0,0.10793650793650794,81528.3,94469.3,2021-03,244.44444444444446,158589.79,0.019376193181818182
2021-03-01,Email,250000.0,2200.0,113.64,4600.0,920.0,3680.0,930.0,1270.0,21000.0,16000.0,4600.0,230000.0,23000.0,23000.0,14000.0,0.21053,4842.19,2947.42,245158.0,54.34782608695652,5.0,0.10476190476190476,144322.8,105685.2,2021-03,271.7391304347826,231157.81,0.01936876
2021-03-01,Organic Social,104000.0,940.0,110.64,2300.0,378.0,1512.0,385.0,555.0,8400.0,6400.0,2300.0,114000.0,5700.0,23000.0,14000.0,0.08762,2015.26,1226.68,101985.0,45.21739130434783,6.084656084656085,0.11190476190476191,61405.2,42596.4,2021-03,275.13227513227514,87984.74,0.0193775
2021-03-01,Paid Search,396000.0,2920.0,135.62,79200.0,1772.0,709.0,1790.0,1130.0,27200.0,23200.0,79200.0,1584000.0,31680.0,23000.0,14000.0,0.33361,7673.03,4670.54,388327.0,5.0,44.69525959367946,0.10735294117647058,153250.6,242759.80000000002,2021-03,223.4762979683973,374326.97,0.019376338383838385
2021-03-01,Paid Social,195000.0,1460.0,133.56,52000.0,980.0,392.0,990.0,470.0,22000.0,18000.0,52000.0,1460000.0,29200.0,23000.0,14000.0,0.16425,3777.75,2299.5,191222.0,3.75,53.06122448979592,0.06636363636363636,62773.200000000004,132224.4,2021-03,198.9795918367347,177222.25,0.019373076923076923
2021-04-01,Affiliate,59000.0,490.0,120.41,11800.0,285.0,95.0,290.0,200.0,2650.0,2350.0,11800.0,590000.0,2950.0,23500.0,14250.0,0.04884,1147.74,696.18,57852.0,5.0,41.40350877192982,0.18490566037735848,24082.0,34918.9,2021-04,207.01754385964912,43602.26,0.01945322033898305
2021-04-01,Direct,179000.0,1390.0,128.78,0.0,735.0,1102.0,745.0,645.0,12900.0,10900.0,0.0,0.0,0.0,23500.0,14250.0,0.14822,3483.17,2112.63,175517.0,,0.0,0.10775193798449613,83063.1,95941.1,2021-04,243.5374149659864,161266.83,0.01945905027932961
2021-04-01,Email,255000.0,2250.0,113.33,4700.0,935.0,3740.0,945.0,1305.0,21500.0,16500.0,4700.0,235000.0,23500.0,23500.0,14250.0,0.21118,4962.73,3009.06,250037.0,54.255319148936174,5.026737967914438,0.10465116279069768,147895.65,107096.84999999999,2021-04,272.72727272727275,235787.27,0.019461686274509803
2021-04-01,Organic Social,106000.0,960.0,110.42,2350.0,387.0,1548.0,395.0,565.0,8600.0,6600.0,2350.0,116000.0,5800.0,23500.0,14250.0,0.08775,2062.13,1249.11,103938.0,45.1063829787234,6.072351421188631,0.11162790697674418,62387.3,43615.9,2021-04,273.90180878552974,89687.87,0.019454056603773588
2021-04-01,Paid Search,404000.0,2980.0,135.57,80800.0,1808.0,723.0,1825.0,1155.0,27800.0,23800.0,80800.0,1616000.0,32320.0,23500.0,14250.0,0.33446,7860.0,4765.8,396140.0,5.0,44.690265486725664,0.10719424460431655,156583.35,247415.25,2021-04,223.4513274336283,381890.0,0.019455445544554455
2021-04-01,Paid Social,198000.0,1490.0,132.89,53000.0,995.0,398.0,1005.0,485.0,22500.0,18500.0,53000.0,1490000.0,29800.0,23500.0,14250.0,0.16393,3852.35,2335.5,194148.0,3.7358490566037736,53.266331658291456,0.06622222222222222,64451.649999999994,133554.44999999998,2021-04,198.99497487437185,179897.65,0.01945631313131313
2021-05-01,Affiliate,60000.0,500.0,120.0,12000.0,291.0,97.0,295.0,205.0,2700.0,2400.0,12000.0,600000.0,3000.0,24000.0,14500.0,0.04882,1171.68,707.89,58828.0,5.0,41.23711340206186,0.18518518518518517,24600.0,35400.0,2021-05,206.18556701030928,44328.32,0.019528
2021-05-01,Direct,182000.0,1420.0,128.17,0.0,750.0,1125.0,760.0,660.0,13200.0,11200.0,0.0,0.0,0.0,24000.0,14500.0,0.14809,3554.16,2147.3,178446.0,,0.0,0.10757575757575757,84592.2,97409.2,2021-05,242.66666666666666,163945.84,0.019528351648351646
2021-05-01,Email,260000.0,2300.0,113.04,4800.0,950.0,3800.0,960.0,1340.0,22000.0,17000.0,4800.0,240000.0,24000.0,24000.0,14500.0,0.21155,5077.2,3067.48,254923.0,54.166666666666664,5.052631578947368,0.10454545454545454,151473.6,108518.40000000001,2021-05,273.6842105263158,240422.8,0.01952769230769231
2021-05-01,Organic Social,108000.0,980.0,110.2,2400.0,396.0,1584.0,405.0,575.0,8800.0,6800.0,2400.0,118000.0,5900.0,24000.0,14500.0,0.08788,2109.12,1274.26,105891.0,45.0,6.0606060606060606,0.11136363636363636,63365.0,44631.0,2021-05,272.72727272727275,91390.88,0.019528888888888887
2021-05-01,Paid Search,412000.0,3040.0,135.53,82400.0,1844.0,738.0,1860.0,1180.0,28400.0,24400.0,82400.0,1648000.0,32960.0,24000.0,14500.0,0.33523,8045.52,4860.83,403954.0,5.0,44.68546637744035,0.10704225352112676,159925.4,252085.8,2021-05,223.42733188720175,389454.48,0.019527961165048544
2021-05-01,Paid Social,201000.0,1520.0,132.24,54000.0,1010.0,404.0,1020.0,500.0,23000.0,19000.0,54000.0,1520000.0,30400.0,24000.0,14500.0,0.16354,3924.96,2371.32,197075.0,3.7222222222222223,53.46534653465346,0.06608695652173913,66120.0,134884.80000000002,2021-05,199.009900990099,182575.04,0.019527164179104477
2021-06-01,Affiliate,61000.0,510.0,119.61,12200.0,297.0,99.0,300.0,210.0,2750.0,2450.0,12200.0,610000.0,3050.0,24500.0,14750.0,0.04876,1194.62,719.21,59805.0,5.0,41.07744107744108,0.18545454545454546,25118.1,35883.0,2021-06,205.3872053872054,45055.38,0.019583934426229507
2021-06-01,Direct,185000.0,1450.0,127.59,0.0,765.0,1147.0,775.0,675.0,13500.0,11500.0,0.0,0.0,0.0,24500.0,14750.0,0.14788,3623.06,2181.23,181377.0,,0.0,0.10740740740740741,86123.25,98882.25,2021-06,241.83006535947712,166626.94,0.01958410810810811
2021-06-01,Email,265000.0,2350.0,112.77,4900.0,965.0,3860.0,975.0,1375.0,22500.0,17500.0,4900.0,245000.0,24500.0,24500.0,14750.0,0.21183,5189.84,3124.51,259810.0,54.08163265306123,5.077720207253886,0.10444444444444445,155058.75,109950.75,2021-06,274.61139896373055,245060.16,0.019584301886792454
2021-06-01,Organic Social,110000.0,1000.0,110.0,2450.0,405.0,1620.0,415.0,585.0,9000.0,7000.0,2450.0,120000.0,6000.0,24500.0,14750.0,0.08793,2154.28,1296.97,107846.0,44.89795918367347,6.049382716049383,0.1111111111111111,64350.0,45650.0,2021-06,271.60493827160496,93095.72,0.01958436363636364
2021-06-01,Paid Search,420000.0,3100.0,135.48,84000.0,1880.0,752.0,1900.0,1200.0,29000.0,25000.0,84000.0,1680000.0,33600.0,24500.0,14750.0,0.33573,8225.38,4952.53,411775.0,5.0,44.680851063829785,0.10689655172413794,162576.0,257411.99999999997,2021-06,223.40425531914894,397024.62,0.019584238095238092
2021-06-01,Paid Social,205000.0,1550.0,132.26,55000.0,1025.0,410.0,1035.0,515.0,23500.0,19500.0,55000.0,1550000.0,31000.0,24500.0,14750.0,0.16387,4014.82,2417.08,200985.0,3.727272727272727,53.65853658536585,0.06595744680851064,68113.9,136889.09999999998,2021-06,200.0,186235.18,0.01958448780487805
2021-07-01,Affiliate,62000.0,520.0,119.23,12400.0,303.0,101.0,305.0,215.0,2800.0,2500.0,12400.0,620000.0,3100.0,25000.0,15000.0,0.0487,1217.5,730.5,60783.0,5.0,40.92409240924093,0.18571428571428572,25634.45,36365.15,2021-07,204.6204620462046,45782.5,0.01963709677419355
2021-07-01,Direct,188000.0,1480.0,127.03,0.0,780.0,1170.0,790.0,690.0,13800.0,11800.0,0.0,0.0,0.0,25000.0,15000.0,0.14768,3692.0,2215.2,184308.0,,0.0,0.1072463768115942,87650.7,100353.7,2021-07,241.02564102564102,169308.0,0.019638297872340425
2021-07-01,Email,270000.0,2400.0,112.5,5000.0,980.0,3920.0,990.0,1410.0,23000.0,18000.0,5000.0,250000.0,25000.0,25000.0,15000.0,0.21209,5302.25,3181.35,264698.0,54.0,5.1020408163265305,0.10434782608695652,158625.0,111375.0,2021-07,275.51020408163265,249697.75,0.01963796296296296
2021-07-01,Organic Social,112000.0,1020.0,109.8,2500.0,414.0,1656.0,425.0,595.0,9200.0,7200.0,2500.0,122000.0,6100.0,25000.0,15000.0,0.08798,2199.5,1319.7,109801.0,44.8,6.038647342995169,0.1108695652173913,65331.0,46665.0,2021-07,270.5314009661836,94800.5,0.019638392857142858
2021-07-01,Paid Search,428000.0,3160.0,135.44,85600.0,1916.0,766.0,1935.0,1225.0,29600.0,25600.0,85600.0,1712000.0,34240.0,25000.0,15000.0,0.33621,8405.25,5043.15,419595.0,5.0,44.676409185803756,0.10675675675675676,165914.0,262076.4,2021-07,223.3820459290188,404594.75,0.019638434579439253
2021-07-01,Paid Social,208000.0,1580.0,131.65,56000.0,1040.0,416.0,1050.0,530.0,24000.0,20000.0,56000.0,1580000.0,31600.0,25000.0,15000.0,0.16336,4084.0,2450.4,203916.0,3.7142857142857144,53.84615384615385,0.06583333333333333,69774.5,138232.5,2021-07,200.0,188916.0,0.019634615384615386
2021-08-01,Affiliate,63000.0,530.0,118.87,12600.0,309.0,103.0,310.0,220.0,2850.0,2550.0,12600.0,630000.0,3150.0,25500.0,15250.0,0.04865,1240.58,745.89,61759.0,5.0,40.77669902912621,0.18596491228070175,26151.4,36849.700000000004,2021-08,203.88349514563106,46509.42,0.01969174603174603
2021-08-01,Direct,191000.0,1510.0,126.49,0.0,795.0,1192.0,805.0,705.0,14100.0,12100.0,0.0,0.0,0.0,25500.0,15250.0,0.14757,3762.04,2250.8,187238.0,,0.0,0.10709219858156029,89175.45,101824.45,2021-08,240.25157232704402,171987.96,0.0196965445026178
2021-08-01,Email,275000.0,2450.0,112.24,5100.0,995.0,3980.0,1005.0,1445.0,23500.0,18500.0,5100.0,255000.0,25500.0,25500.0,15250.0,0.21244,5417.22,3241.27,269583.0,53.92156862745098,5.125628140703518,0.10425531914893617,162186.8,112801.2,2021-08,276.3819095477387,254332.78000000003,0.019698981818181818
2021-08-01,Organic Social,114000.0,1040.0,109.62,2550.0,423.0,1692.0,435.0,605.0,9400.0,7400.0,2550.0,124000.0,6200.0,25500.0,15250.0,0.08806,2245.54,1343.83,111754.0,44.705882352941174,6.028368794326241,0.11063829787234042,66320.1,47684.700000000004,2021-08,269.50354609929076,96504.46,0.019697719298245615
2021-08-01,Paid Search,436000.0,3220.0,135.4,87200.0,1952.0,781.0,1970.0,1250.0,30200.0,26200.0,87200.0,1744000.0,34880.0,25500.0,15250.0,0.33694,8591.97,5140.23,427408.0,5.0,44.67213114754098,0.10662251655629139,169250.0,266738.0,2021-08,223.36065573770492,412158.03,0.01970635321100917
2021-08-01,Paid Social,211000.0,1610.0,131.06,57000.0,1055.0,422.0,1065.0,545.0,24500.0,20500.0,57000.0,1610000.0,32200.0,25500.0,15250.0,0.16301,4156.76,2487.61,206843.0,3.7017543859649122,54.02843601895734,0.06571428571428571,71427.7,139578.9,2021-08,200.0,191593.24,0.019700284360189575
2021-09-01,Affiliate,64000.0,540.0,118.52,12800.0,315.0,105.0,315.0,225.0,2900.0,2600.0,12800.0,640000.0,3200.0,26000.0,15500.0,0.04859,1263.34,755.19,62737.0,5.0,40.63492063492063,0.18620689655172415,26667.0,37333.799999999996,2021-09,203.17460317460316,47236.66,0.0197396875
2021-09-01,Direct,194000.0,1540.0,125.97,0.0,810.0,1215.0,820.0,720.0,14400.0,12400.0,0.0,0.0,0.0,26000.0,15500.0,0.14723,3827.98,2288.07,190172.0,,0.0,0.10694444444444444,90698.4,103295.4,2021-09,239.50617283950618,174672.02,0.019731855670103094
2021-09-01,Email,280000.0,2500.0,112.0,5200.0,1010.0,4040.0,1020.0,1480.0,24000.0,19000.0,5200.0,260000.0,26000.0,26000.0,15500.0,0.21252,5525.52,3299.06,274474.0,53.84615384615385,5.148514851485149,0.10416666666666667,165760.0,114240.0,2021-09,277.2277227722772,258974.47999999998,0.019734
2021-09-01,Organic Social,116000.0,1060.0,109.43,2600.0,432.0,1728.0,445.0,615.0,9600.0,7600.0,2600.0,126000.0,6300.0,26000.0,15500.0,0.08805,2289.3,1368.78,113711.0,44.61538461538461,6.018518518518518,0.11041666666666666,67299.45,48696.350000000006,2021-09,268.51851851851853,98210.7,0.01973534482758621
2021-09-01,Paid Search,444000.0,3280.0,135.37,88800.0,1988.0,795.0,2005.0,1275.0,30800.0,26800.0,88800.0,1776000.0,35520.0,26000.0,15500.0,0.33698,8761.48,5238.19,435239.0,5.0,44.668008048289735,0.10649350649350649,172596.75,271416.85000000003,2021-09,223.3400402414487,419738.52,0.019733063063063064
2021-09-01,Paid Social,214000.0,1640.0,130.49,58000.0,1070.0,428.0,1080.0,560.0,25000.0,21000.0,58000.0,1640000.0,32800.0,26000.0,15500.0,0.16242,4222.92,2522.51,209777.0,3.689655172413793,54.205607476635514,0.0656,73074.40000000001,140929.2,2021-09,200.0,194277.08,0.019733271028037385
2021-10-01,Affiliate,65000.0,550.0,118.18,13000.0,321.0,107.0,320.0,230.0,2950.0,2650.0,13000.0,650000.0,3250.0,26500.0,15750.0,0.04854,1286.33,767.49,63714.0,5.0,40.49844236760124,0.1864406779661017,27181.4,37817.600000000006,2021-10,202.49221183800623,47963.67,0.019789692307692307
2021-10-01,Direct,197000.0,1570.0,125.48,0.0,825.0,1237.0,835.0,735.0,14700.0,12700.0,0.0,0.0,0.0,26500.0,15750.0,0.14711,3898.41,2326.35,193102.0,,0.0,0.10680272108843537,92227.8,104775.8,2021-10,238.78787878787878,177351.59,0.019788883248730963
2021-10-01,Email,285000.0,2550.0,111.76,5300.0,1025.0,4100.0,1035.0,1515.0,24500.0,19500.0,5300.0,265000.0,26500.0,26500.0,15750.0,0.21282,5640.0,3364.73,279360.0,53.77358490566038,5.170731707317073,0.10408163265306122,169316.4,115671.6,2021-10,278.0487804878049,263610.0,0.019789473684210527
2021-10-01,Organic Social,118000.0,1080.0,109.26,2650.0,441.0,1764.0,455.0,625.0,9800.0,7800.0,2650.0,128000.0,6400.0,26500.0,15750.0,0.08812,2335.19,1393.13,115665.0,44.528301886792455,6.00907029478458,0.11020408163265306,68287.5,49713.3,2021-10,267.5736961451247,99914.81,0.019789745762711863
2021-10-01,Paid Search,452000.0,3340.0,135.33,90400.0,2024.0,810.0,2040.0,1300.0,31400.0,27400.0,90400.0,1808000.0,36160.0,26500.0,15750.0,0.33753,8944.55,5336.72,443055.0,5.0,44.66403162055336,0.10636942675159236,175929.00000000003,276073.2,2021-10,223.3201581027668,427305.45,0.019788827433628316
2021-10-01,Paid Social,217000.0,1670.0,129.94,59000.0,1085.0,434.0,1095.0,575.0,25500.0,21500.0,59000.0,1670000.0,33400.0,26500.0,15750.0,0.16203,4293.84,2561.46,212706.0,3.6779661016949152,54.3778801843318,0.06549019607843137,74715.5,142284.3,2021-10,200.0,196956.16,0.019787281105990782
2021-11-01,Affiliate,66000.0,560.0,117.86,13200.0,327.0,109.0,325.0,235.0,3000.0,2700.0,13200.0,660000.0,3300.0,27000.0,16000.0,0.04856,1311.12,778.08,64689.0,5.0,40.36697247706422,0.18666666666666668,27697.1,38304.5,2021-11,201.8348623853211,48688.88,0.019865454545454544
