order_id,user_id,order_datetime,gross_revenue
order_16200,user_41869,2023-12-24 17:28:42,124.69
order_16201,user_39890,2023-03-28 02:30:10,174.29
order_16202,user_48612,2023-01-19 13:36:36,137.5
order_16203,user_36367,2023-10-08 09:49:15,98.44
order_16204,user_38194,2023-07-06 10:59:52,275.67
order_16205,user_31982,2023-02-25 22:08:52,102.76
order_16206,user_13241,2023-10-29 21:19:08,66.18
order_16207,user_19122,2023-08-23 00:15:50,150.05
order_16208,user_42744,2023-06-06 13:23:11,67.94
order_16209,user_10929,2023-02-11 09:06:46,167.11
order_16210,user_221,2023-08-23 03:29:53,288.06
order_16211,user_22912,2023-08-11 20:18:56,229.09
order_16212,user_30199,2023-08-25 04:08:54,299.19
order_16213,user_23733,2023-11-02 01:37:00,291.01
order_16214,user_14553,2023-09-23 22:46:25,161.57
order_16215,user_16398,2023-02-13 01:03:20,101.64
order_16216,user_36361,2023-09-10 12:48:03,230.35
order_16217,user_19285,2023-07-29 20:02:30,206.83
order_16218,user_30738,2023-03-28 12:56:31,284.44
order_16219,user_41665,2023-11-13 01:24:50,199.71
order_16220,user_20975,2023-11-07 16:40:20,120.37
order_16221,user_39244,2023-09-02 17:25:57,189.42
order_16222,user_9569,2023-09-30 15:52:58,153.36
order_16223,user_44576,2023-06-13 03:00:09,70.04
order_16224,user_15902,2023-10-27 02:10:26,295.08
order_16225,user_11005,2023-05-24 19:20:13,163.3
order_16226,user_28290,2023-08-09 17:49:51,125.07
order_16227,user_33858,2023-12-16 20:34:28,130.84
order_16228,user_30854,2023-04-22 14:48:37,245.46
order_16229,user_10888,2023-06-02 00:03:45,144.16
order_16230,user_9871,2023-12-03 12:09:53,130.06
order_16231,user_3357,2023-11-28 11:23:03,264.41
order_16232,user_25659,2023-08-13 16:10:15,269.97
order_16233,user_8321,2023-03-12 17:32:35,97.63
order_16234,user_39547,2023-10-18 07:19:24,220.56
order_16235,user_4968,2023-03-26 18:50:28,284.45
order_16236,user_13714,2023-01-04 21:25:17,291.74
order_16237,user_30011,2023-12-11 11:41:46,203.08
order_16238,user_15315,2023-11-19 20:19:37,232.52
order_16239,user_36968,2023-10-05 15:55:59,259.45
order_16240,user_33234,2023-06-23 06:41:58,107.95
order_16241,user_11071,2023-04-10 18:33:16,113.3
order_16242,user_20700,2023-03-07 13:15:47,274.1
order_16243,user_29523,2023-06-21 17:38:24,233.98
order_16244,user_24250,2023-11-28 13:08:46,66.39
order_16245,user_48915,2023-10-16 21:37:56,278.3
order_16246,user_79,2023-01-09 23:27:01,93.81
order_16247,user_49254,2023-11-27 23:16:40,118.96
order_16248,user_690,2023-09-15 01:51:44,62.55
order_16249,user_34102,2023-06-30 09:56:43,136.75
order_16250,user_9696,2023-11-30 02:59:58,292.11
order_16251,user_17369,2023-07-19 16:16:31,71.82
order_16252,user_19316,2023-09-27 14:20:02,215.81
order_16253,user_15030,2023-01-09 12:26:11,194.63
order_16254,user_28900,2023-11-05 11:33:31,91.61
order_16255,user_37586,2023-11-22 21:00:26,188.24
order_16256,user_36944,2023-02-02 17:12:19,211.8
order_16257,user_31239,2023-01-13 09:59:38,160.58
order_16258,user_49419,2023-02-20 15:50:18,176.27
order_16259,user_48610,2023-03-17 03:55:33,222.48
order_16260,user_2868,2023-10-18 20:56:25,151.4
order_16261,user_14173,2023-01-12 20:06:57,257.91
order_16262,user_460,2023-07-25 00:22:49,248.32
order_16263,user_33328,2023-04-11 22:13:35,162.4
order_16264,user_21429,2023-11-06 05:06:32,166.21
order_16265,user_37833,2023-04-25 12:35:43,149.93
order_16266,user_14026,2023-03-15 10:03:39,185.67
order_16267,user_17048,2023-09-28 17:33:53,186.37
order_16268,user_42170,2023-11-02 15:50:27,235.36
order_16269,user_48715,2023-03-03 00:32:18,143.5
order_16270,user_3891,2023-05-03 03:39:58,175.11
order_16271,user_49483,2023-09-27 22:18:33,59.4
order_16272,user_33417,2023-01-11 12:15:18,299.38
order_16273,user_35986,2023-01-12 12:16:35,210.07
order_16274,user_26136,2023-05-17 22:36:15,123.69
order_16275,user_6207,2023-10-24 17:26:06,152.12
order_16276,user_9493,2023-03-08 00:49:47,118.86
order_16277,user_30239,2023-08-02 08:35:58,205.24
order_16278,user_31096,2023-07-10 04:08:53,264.32
order_16279,user_36959,2023-12-28 04:34:39,203.59
order_16280,user_37108,2023-05-10 23:39:13,62.44
order_16281,user_45717,2023-12-17 09:20:04,187.65
order_16282,user_266,2023-07-25 20:21:07,175.82
order_16283,user_46412,2023-09-20 23:39:44,225.42
order_16284,user_17723,2023-05-20 19:44:53,124.55
order_16285,user_30724,2023-10-04 11:05:40,266.82
order_16286,user_28388,2023-07-30 01:53:28,101.67
order_16287,user_23404,2023-06-07 18:18:01,185.81
order_16288,user_15247,2023-06-30 23:13:49,192.63
order_16289,user_5887,2023-12-26 18:11:56,185.13
order_16290,user_43818,2023-04-18 03:47:52,289.63
order_16291,user_29684,2023-07-10 15:04:57,169.73
order_16292,user_40021,2023-05-15 02:49:49,221.17
order_16293,user_8794,2023-09-26 23:35:30,246.38
order_16294,user_22890,2023-11-21 21:46:17,67.48
order_16295,user_23825,2023-12-18 20:05:30,249.66
order_16296,user_14736,2023-10-18 01:04:16,272.63
order_16297,user_39649,2023-08-02 17:37:05,54.36
order_16298,user_47322,2023-04-11 05:30:58,126.25
order_16299,user_9453,2023-10-30 11:06:42,210.41
order_16300,user_36937,2023-11-12 16:11:07,73.73
order_16301,user_27924,2023-04-02 23:23:00,296.0
order_16302,user_43477,2023-09-16 01:05:59,292.68
order_16303,user_7358,2023-08-30 00:57:09,190.18
order_16304,user_10344,2023-01-28 18:21:44,204.91
order_16305,user_6573,2023-03-26 15:43:14,230.22
order_16306,user_17955,2023-02-01 23:40:06,120.33
order_16307,user_20860,2023-10-26 22:58:43,299.5
order_16308,user_3981,2023-09-12 12:13:38,274.01
order_16309,user_40176,2023-01-28 01:53:25,115.23
order_16310,user_7058,2023-08-08 13:20:15,100.68
order_16311,user_20905,2023-10-25 23:26:39,175.57
order_16312,user_45011,2023-02-27 01:57:14,264.72
order_16313,user_43024,2023-08-29 01:12:21,225.33
order_16314,user_40850,2023-02-24 15:24:14,50.25
order_16315,user_35815,2023-01-24 21:34:13,99.98
order_16316,user_14700,2023-06-07 19:19:13,94.37
order_16317,user_30359,2023-06-03 09:48:33,138.55
order_16318,user_10266,2023-01-25 14:27:28,243.86
order_16319,user_48965,2023-06-23 09:20:09,72.01
order_16320,user_26655,2023-07-03 04:37:00,295.93
order_16321,user_29373,2023-05-03 21:11:04,235.84
order_16322,user_28993,2023-08-01 14:04:24,209.41
order_16323,user_19586,2023-05-21 04:43:29,285.7
order_16324,user_6729,2023-03-01 03:34:34,53.94
order_16325,user_42681,2023-08-12 21:21:02,142.7
order_16326,user_12971,2023-02-21 15:19:24,106.46
order_16327,user_21427,2023-03-08 02:30:13,207.74
order_16328,user_15427,2023-12-14 12:43:45,237.83
order_16329,user_34913,2023-04-27 18:49:50,228.01
order_16330,user_31773,2023-01-08 10:59:01,70.13
order_16331,user_41394,2023-09-29 07:06:29,127.23
order_16332,user_37813,2023-08-11 22:34:28,237.53
order_16333,user_20921,2023-02-21 07:06:52,54.91
order_16334,user_12528,2023-12-17 12:51:28,101.8
order_16335,user_46297,2023-07-25 15:42:29,152.28
order_16336,user_34905,2023-07-02 04:46:47,232.06
order_16337,user_8901,2023-12-17 16:35:23,112.06
order_16338,user_32946,2023-05-13 01:37:22,215.97
order_16339,user_14166,2023-06-19 19:46:52,256.2
order_16340,user_25431,2023-08-22 12:16:19,74.06
order_16341,user_2246,2023-08-01 10:17:43,236.52
order_16342,user_7967,2023-07-03 10:55:18,298.67
order_16343,user_16940,2023-01-22 14:19:10,283.14
order_16344,user_18005,2023-10-24 02:13:36,135.96
order_16345,user_31298,2023-10-16 05:10:58,137.07
order_16346,user_30041,2023-10-07 04:48:19,164.74
order_16347,user_30197,2023-01-04 18:45:21,190.27
order_16348,user_155,2023-05-02 09:50:20,243.64
order_16349,user_8354,2023-11-25 01:25:08,262.68
order_16350,user_26619,2023-11-15 23:42:10,296.49
order_16351,user_2180,2023-09-21 19:11:23,128.97
order_16352,user_49691,2023-07-03 04:52:51,268.74
order_16353,user_23212,2023-03-01 12:41:18,130.65
order_16354,user_22413,2023-07-03 06:14:01,299.76
order_16355,user_10039,2023-06-13 14:52:30,147.91
order_16356,user_38911,2023-11-26 11:31:00,240.61
order_16357,user_43845,2023-11-02 09:15:56,229.02
order_16358,user_46701,2023-03-21 15:23:26,120.73
order_16359,user_41905,2023-10-22 15:11:25,189.53
order_16360,user_18847,2023-01-14 12:49:27,115.31
order_16361,user_11166,2023-10-23 20:46:09,181.79
order_16362,user_17410,2023-10-19 22:24:14,193.67
order_16363,user_40889,2023-05-11 15:37:00,257.6
order_16364,user_6217,2023-10-30 10:57:34,118.65
order_16365,user_33446,2023-01-13 17:54:29,244.09
order_16366,user_15032,2023-01-23 02:00:04,137.98
order_16367,user_49594,2023-10-01 09:18:05,263.47
order_16368,user_25625,2023-05-11 12:45:18,64.43
order_16369,user_18250,2023-09-30 09:53:17,154.55
order_16370,user_7373,2023-06-19 16:46:55,290.01
order_16371,user_35642,2023-08-07 19:06:17,124.41
order_16372,user_36808,2023-06-04 03:28:28,72.54
order_16373,user_45135,2023-02-23 12:14:13,222.58
order_16374,user_36944,2023-02-12 22:06:57,222.65
order_16375,user_26847,2023-02-09 02:03:58,131.44
order_16376,user_40600,2023-09-09 16:48:23,208.12
order_16377,user_33334,2023-08-04 01:45:57,170.32
order_16378,user_27015,2023-04-15 00:33:50,200.14
order_16379,user_20755,2023-08-26 13:43:39,122.43
order_16380,user_34169,2023-10-19 18:33:21,189.8
order_16381,user_34020,2023-05-20 23:21:25,280.48
order_16382,user_3640,2023-11-23 17:09:39,81.17
order_16383,user_48182,2023-12-03 08:36:15,291.51
order_16384,user_14914,2023-02-02 06:47:41,150.77
order_16385,user_25205,2023-06-30 07:45:33,248.58
order_16386,user_16108,2023-03-08 13:36:37,267.21
order_16387,user_42343,2023-11-30 04:45:07,281.68
order_16388,user_33968,2023-11-15 14:10:54,76.45
order_16389,user_44478,2023-01-08 03:25:45,218.62
order_16390,user_34236,2023-05-29 00:28:42,56.9
order_16391,user_38076,2023-10-30 15:09:00,64.52
order_16392,user_28942,2023-07-23 03:01:04,219.56
order_16393,user_29923,2023-09-24 03:07:48,151.29
order_16394,user_27909,2023-01-22 17:29:41,209.37
order_16395,user_41861,2023-03-07 06:20:44,140.12
order_16396,user_9024,2023-10-08 04:12:06,53.37
order_16397,user_31302,2023-06-27 01:21:09,66.59
order_16398,user_12890,2023-04-29 11:05:53,250.07
order_16399,user_27570,2023-02-18 00:09:08,59.83
order_16400,user_43774,2023-03-29 11:25:59,262.06
order_16401,user_43942,2023-09-05 11:55:54,98.13
order_16402,user_45545,2023-12-12 07:10:55,156.87
order_16403,user_48748,2023-04-21 01:23:28,226.01
order_16404,user_18586,2023-04-08 06:06:37,250.9
order_16405,user_33591,2023-04-09 02:05:01,289.65
order_16406,user_37818,2023-07-15 03:19:30,238.87
order_16407,user_4123,2023-05-16 22:36:25,92.12
order_16408,user_5292,2023-03-17 23:27:19,166.39
order_16409,user_26178,2023-08-04 09:20:44,206.49
order_16410,user_43497,2023-10-16 02:45:35,109.83
order_16411,user_38553,2023-11-30 03:27:46,263.2
order_16412,user_8798,2023-07-02 19:40:18,220.88
order_16413,user_370,2023-01-17 05:50:12,163.71
order_16414,user_45896,2023-08-29 13:41:51,196.64
order_16415,user_33030,2023-07-17 04:05:29,200.61
order_16416,user_46691,2023-04-02 22:26:41,264.58
order_16417,user_48713,2023-01-03 10:29:00,256.12
order_16418,user_21645,2023-11-28 15:39:24,202.66
order_16419,user_5100,2023-12-29 05:21:36,257.93
order_16420,user_41851,2023-11-10 19:44:19,76.33
order_16421,user_30443,2023-09-30 07:45:01,172.9
order_16422,user_39317,2023-02-10 08:07:51,260.56
order_16423,user_39294,2023-08-19 03:16:33,123.48
order_16424,user_1506,2023-03-02 16:37:06,213.46
order_16425,user_14679,2023-06-27 13:11:00,69.48
order_16426,user_16262,2023-05-14 08:20:18,268.07
order_16427,user_11571,2023-08-28 16:40:06,128.29
order_16428,user_44101,2023-12-19 15:45:08,77.32
order_16429,user_3794,2023-01-09 00:59:43,219.43
order_16430,user_18644,2023-07-30 15:52:21,297.05
order_16431,user_49028,2023-04-09 16:48:11,287.45
order_16432,user_14312,2023-02-13 10:20:23,178.34
order_16433,user_32901,2023-11-19 19:49:09,111.62
order_16434,user_3684,2023-07-19 22:17:08,233.78
order_16435,user_17298,2023-08-18 20:28:12,64.47
order_16436,user_38425,2023-03-31 13:48:19,225.24
order_16437,user_27267,2023-11-15 05:47:32,123.99
order_16438,user_7082,2023-03-25 04:57:13,287.36
order_16439,user_4897,2023-11-12 01:13:08,139.27
order_16440,user_3858,2023-02-09 22:38:51,200.88
order_16441,user_35841,2023-03-15 20:47:00,172.92
order_16442,user_16986,2023-05-13 01:43:34,267.28
order_16443,user_6736,2023-08-16 09:02:16,209.92
order_16444,user_41345,2023-11-22 10:14:19,70.19
order_16445,user_29427,2023-11-23 21:08:45,221.93
order_16446,user_42945,2023-09-27 15:41:34,200.25
order_16447,user_29199,2023-06-08 04:54:56,113.19
order_16448,user_41577,2023-11-29 11:58:21,125.7
order_16449,user_49430,2023-06-30 17:43:36,231.18
order_16450,user_42031,2023-06-03 10:01:31,185.93
order_16451,user_27123,2023-09-11 03:31:39,270.66
order_16452,user_216,2023-04-29 08:47:41,170.19
order_16453,user_23444,2023-03-02 02:14:31,84.8
order_16454,user_32249,2023-08-05 09:50:03,129.12
order_16455,user_23385,2023-11-30 18:48:22,83.66
order_16456,user_43440,2023-12-12 00:03:24,94.99
order_16457,user_23623,2023-04-01 23:33:34,250.52
order_16458,user_7632,2023-08-22 03:59:33,288.85
order_16459,user_1888,2023-04-06 00:41:57,212.3
order_16460,user_15891,2023-04-09 20:49:36,124.65
order_16461,user_38170,2023-04-11 20:32:39,122.25
order_16462,user_32176,2023-04-29 15:24:36,89.62
order_16463,user_23578,2023-01-28 09:22:01,297.52
order_16464,user_24757,2023-08-11 07:03:36,149.77
order_16465,user_11984,2023-11-16 09:27:02,209.96
order_16466,user_3565,2023-06-22 11:31:02,83.01
order_16467,user_19467,2023-11-09 13:42:37,233.62
order_16468,user_49638,2023-09-12 22:45:18,106.86
order_16469,user_11937,2023-06-18 15:42:03,283.46
order_16470,user_7404,2023-04-08 21:06:49,299.13
order_16471,user_41823,2023-04-20 04:53:16,259.9
order_16472,user_9861,2023-07-14 12:08:38,204.76
order_16473,user_10351,2023-01-01 19:15:24,109.36
order_16474,user_36793,2023-03-27 00:55:57,182.53
order_16475,user_47611,2023-08-07 20:03:28,59.64
order_16476,user_19287,2023-05-13 10:46:28,176.23
order_16477,user_28590,2023-03-29 10:39:52,144.32
order_16478,user_3922,2023-03-20 21:31:43,57.78
order_16479,user_40770,2023-06-03 02:57:50,268.25
order_16480,user_16714,2023-10-03 00:50:51,169.79
order_16481,user_26859,2023-11-26 03:58:36,51.03
order_16482,user_32428,2023-12-24 20:28:48,206.88
order_16483,user_28164,2023-10-30 21:27:39,159.98
order_16484,user_6562,2023-01-12 03:21:39,160.29
order_16485,user_32655,2023-09-18 12:16:43,288.5
order_16486,user_4455,2023-04-18 06:14:38,96.93
order_16487,user_1809,2023-06-27 13:10:08,299.81
order_16488,user_45082,2023-10-05 11:22:58,207.54
order_16489,user_47688,2023-03-01 19:14:14,164.45
order_16490,user_25610,2023-06-15 02:07:26,227.56
order_16491,user_11326,2023-02-06 00:50:47,168.08
order_16492,user_4976,2023-06-30 20:09:21,59.4
order_16493,user_9130,2023-12-05 19:25:58,277.5
order_16494,user_34570,2023-07-16 03:25:22,161.56
order_16495,user_47501,2023-01-21 22:59:42,67.67
order_16496,user_34038,2023-11-03 11:01:00,281.55
order_16497,user_13218,2023-07-10 05:15:23,257.73
order_16498,user_31903,2023-02-28 04:12:38,63.31
order_16499,user_19160,2023-10-09 03:02:28,216.58
order_16500,user_4527,2023-03-14 13:35:36,196.53
order_16501,user_6097,2023-05-25 21:43:41,214.49
order_16502,user_34973,2023-10-22 09:25:48,225.15
order_16503,user_17715,2023-10-16 15:50:58,182.67
order_16504,user_29577,2023-08-22 00:12:25,213.32
order_16505,user_37096,2023-08-24 03:45:34,157.49
order_16506,user_7145,2023-03-31 04:05:07,185.2
order_16507,user_22321,2023-09-11 19:56:51,118.88
order_16508,user_17975,2023-08-23 12:01:01,249.18
order_16509,user_18300,2023-09-06 11:37:35,76.56
order_16510,user_2336,2023-10-25 11:29:18,204.81
order_16511,user_21500,2023-11-13 07:18:52,99.87
order_16512,user_49832,2023-05-29 23:40:15,194.46
order_16513,user_23125,2023-05-24 17:08:55,274.37
order_16514,user_42253,2023-10-27 16:10:48,127.28
order_16515,user_18592,2023-10-23 02:07:07,254.61
order_16516,user_23941,2023-10-05 19:10:10,137.51
order_16517,user_27041,2023-07-22 23:39:04,60.01
order_16518,user_48250,2023-06-23 17:10:17,131.88
order_16519,user_43748,2023-05-28 18:53:05,189.77
order_16520,user_39130,2023-12-13 01:35:39,92.68
order_16521,user_26227,2023-01-11 04:46:52,244.75
order_16522,user_28664,2023-08-27 10:10:46,189.72
order_16523,user_27239,2023-06-28 12:39:24,69.0
order_16524,user_37308,2023-09-01 07:23:29,131.63
order_16525,user_36163,2023-10-07 04:36:42,281.74
order_16526,user_23676,2023-06-18 12:01:04,208.16
order_16527,user_12160,2023-08-18 09:48:00,285.06
order_16528,user_3243,2023-04-30 14:21:52,107.34
order_16529,user_22582,2023-08-29 04:41:16,179.09
order_16530,user_19428,2023-08-02 08:51:37,124.59
order_16531,user_48661,2023-10-16 17:20:41,243.74
order_16532,user_40451,2023-10-09 04:43:54,163.16
order_16533,user_28967,2023-07-29 14:59:26,267.45
order_16534,user_20629,2023-11-17 18:21:49,155.84
order_16535,user_9699,2023-03-20 19:20:23,66.85
order_16536,user_2772,2023-04-13 09:09:12,299.72
order_16537,user_33388,2023-06-27 16:43:43,286.53
order_16538,user_20052,2023-07-19 16:28:22,105.14
order_16539,user_42184,2023-01-06 07:34:05,156.61
order_16540,user_34121,2023-04-25 14:31:02,126.34
order_16541,user_3647,2023-09-11 08:56:10,202.99
order_16542,user_20648,2023-07-01 23:06:29,157.83
order_16543,user_44707,2023-02-18 08:57:44,99.1
order_16544,user_39594,2023-10-05 14:43:57,90.35
order_16545,user_13405,2023-02-28 23:01:23,176.4
order_16546,user_34531,2023-12-06 19:55:37,197.98
order_16547,user_28230,2023-02-27 14:16:24,268.35
order_16548,user_5012,2023-10-15 07:00:29,224.72
order_16549,user_40532,2023-05-19 12:50:15,127.33
order_16550,user_4048,2023-03-11 20:41:34,216.65
order_16551,user_11989,2023-02-26 08:16:59,147.12
order_16552,user_10049,2023-01-27 21:58:22,233.42
order_16553,user_25501,2023-12-09 03:35:21,134.58
order_16554,user_48621,2023-11-05 11:32:03,64.34
order_16555,user_494,2023-03-01 05:14:34,105.74
order_16556,user_13619,2023-12-13 03:44:48,238.81
order_16557,user_13321,2023-07-13 22:19:11,187.75
order_16558,user_1459,2023-01-13 12:52:53,86.31
order_16559,user_36518,2023-04-17 20:00:32,143.77
order_16560,user_30828,2023-03-27 23:47:23,82.61
order_16561,user_10694,2023-07-25 06:13:11,130.92
order_16562,user_21340,2023-04-02 08:33:41,78.24
order_16563,user_46900,2023-09-14 09:37:25,127.4
order_16564,user_8619,2023-01-02 16:27:24,129.51
order_16565,user_33572,2023-08-01 13:44:59,276.66
order_16566,user_4511,2023-03-19 10:44:56,116.57
order_16567,user_27811,2023-03-05 09:21:18,75.36
order_16568,user_22878,2023-02-22 06:51:18,125.23
order_16569,user_12607,2023-03-31 21:36:00,56.86
order_16570,user_33568,2023-12-22 21:48:45,270.7
order_16571,user_25729,2023-07-21 13:14:37,69.09
order_16572,user_14029,2023-07-04 12:55:26,82.12
order_16573,user_32064,2023-05-03 08:05:54,285.94
order_16574,user_45425,2023-12-20 17:12:29,223.31
order_16575,user_11402,2023-08-14 01:08:16,190.52
order_16576,user_6029,2023-05-14 04:26:12,108.02
order_16577,user_21828,2023-05-21 21:54:38,75.0
order_16578,user_9701,2023-09-22 19:13:02,237.31
order_16579,user_5782,2023-07-18 18:52:00,172.3
order_16580,user_18415,2023-04-07 13:16:05,233.9
order_16581,user_46419,2023-07-03 20:42:38,241.98
order_16582,user_36525,2023-08-08 19:58:00,62.63
order_16583,user_2269,2023-10-23 08:15:42,108.35
order_16584,user_41977,2023-06-15 17:32:56,202.34
order_16585,user_9399,2023-01-13 14:42:22,134.66
order_16586,user_8191,2023-11-03 08:03:38,156.25
order_16587,user_34742,2023-12-13 19:57:48,98.63
order_16588,user_29439,2023-06-29 19:45:55,149.58
order_16589,user_39277,2023-08-15 06:25:41,272.42
order_16590,user_16637,2023-01-10 06:39:11,193.55
order_16591,user_8524,2023-04-02 10:39:54,165.51
order_16592,user_24138,2023-11-12 09:05:13,270.26
order_16593,user_38930,2023-01-12 12:20:40,153.61
order_16594,user_43008,2023-08-28 07:52:32,219.86
order_16595,user_41665,2023-08-02 16:49:40,115.32
order_16596,user_45044,2023-11-14 04:52:29,155.37
order_16597,user_20692,2023-04-13 12:26:46,207.4
order_16598,user_24436,2023-11-28 12:50:57,207.14
order_16599,user_26321,2023-08-28 02:37:26,50.68
order_16600,user_43244,2023-06-30 06:19:12,134.0
order_16601,user_16892,2023-06-15 00:02:52,161.2
order_16602,user_37901,2023-07-14 06:03:48,181.84
order_16603,user_49006,2023-12-10 12:18:03,220.18
order_16604,user_33475,2023-06-26 18:37:48,83.91
order_16605,user_31342,2023-03-07 00:43:07,58.48
order_16606,user_32481,2023-01-03 14:07:24,205.74
order_16607,user_35952,2023-06-06 10:04:57,203.79
order_16608,user_22967,2023-12-01 22:15:45,271.45
order_16609,user_31001,2023-04-10 01:27:26,285.88
order_16610,user_746,2023-01-30 14:59:44,83.69
order_16611,user_19666,2023-04-09 08:01:45,71.29
order_16612,user_36016,2023-07-03 00:20:02,113.11
order_16613,user_32237,2023-09-05 01:23:27,131.51
order_16614,user_34698,2023-06-21 04:31:39,101.62
order_16615,user_16698,2023-05-07 21:46:21,84.28
order_16616,user_46543,2023-10-18 03:09:58,142.83
order_16617,user_18831,2023-12-06 12:00:13,143.72
order_16618,user_23532,2023-07-02 11:14:44,140.23
order_16619,user_40321,2023-12-16 14:10:27,227.94
order_16620,user_15577,2023-11-03 10:16:25,296.39
order_16621,user_43138,2023-09-23 09:26:39,177.45
order_16622,user_12333,2023-09-14 15:31:19,76.69
order_16623,user_11795,2023-03-22 03:36:24,150.71
order_16624,user_34839,2023-08-27 08:49:30,157.98
order_16625,user_41355,2023-03-20 19:57:03,95.82
order_16626,user_38858,2023-11-15 15:09:01,266.74
order_16627,user_49449,2023-12-07 04:02:17,116.89
order_16628,user_14605,2023-05-15 12:01:01,90.23
order_16629,user_6308,2023-07-14 11:32:24,273.85
order_16630,user_1839,2023-09-12 23:42:37,109.25
order_16631,user_14180,2023-12-23 15:22:33,112.55
order_16632,user_2539,2023-02-24 08:56:39,259.92
order_16633,user_22182,2023-03-25 11:53:22,65.92
order_16634,user_5602,2023-07-26 10:33:12,204.69
order_16635,user_37244,2023-10-20 20:40:43,98.6
order_16636,user_4745,2023-01-12 03:22:44,219.31
order_16637,user_33654,2023-09-04 07:18:41,180.08
order_16638,user_31263,2023-01-06 00:34:27,113.53
order_16639,user_49437,2023-09-24 04:53:49,188.98
order_16640,user_8704,2023-02-23 15:17:23,157.82
order_16641,user_10526,2023-11-10 05:16:10,287.33
order_16642,user_47093,2023-12-10 20:48:16,174.28
order_16643,user_39259,2023-10-07 04:59:48,268.54
order_16644,user_21778,2023-07-14 06:16:05,266.48
order_16645,user_30216,2023-05-12 09:06:50,227.92
order_16646,user_47139,2023-11-30 19:10:13,54.2
order_16647,user_24523,2023-05-21 07:16:43,187.25
order_16648,user_4517,2023-06-27 22:06:20,195.81
order_16649,user_1580,2023-01-27 15:02:19,109.7
order_16650,user_11914,2023-04-17 02:02:19,130.82
order_16651,user_35078,2023-01-05 03:35:18,132.84
order_16652,user_27673,2023-05-22 15:09:17,235.63
order_16653,user_25646,2023-11-23 03:50:07,156.83
order_16654,user_16258,2023-02-03 20:35:08,285.85
order_16655,user_39732,2023-01-20 02:26:58,220.95
order_16656,user_36579,2023-03-08 13:35:59,285.01
order_16657,user_45738,2023-10-13 19:21:29,260.26
order_16658,user_30394,2023-05-06 03:37:30,217.32
order_16659,user_49527,2023-11-30 03:46:04,153.87
order_16660,user_39901,2023-01-19 19:28:53,122.93
order_16661,user_15728,2023-04-07 10:09:56,131.43
order_16662,user_40174,2023-12-10 16:43:50,144.37
order_16663,user_9286,2023-04-18 13:21:27,147.64
order_16664,user_20244,2023-05-21 04:02:05,151.87
order_16665,user_43600,2023-06-28 06:24:10,106.59
order_16666,user_24322,2023-11-27 13:06:31,196.3
order_16667,user_21450,2023-08-30 01:01:11,170.72
order_16668,user_29723,2023-11-29 01:35:15,230.83
order_16669,user_35556,2023-07-16 15:09:13,110.87
order_16670,user_48764,2023-11-07 11:32:12,85.61
order_16671,user_29839,2023-06-24 19:40:29,202.38
order_16672,user_2305,2023-01-26 04:28:42,120.16
order_16673,user_37629,2023-11-26 07:06:52,251.34
order_16674,user_3145,2023-07-31 09:42:17,198.84
order_16675,user_19664,2023-06-04 03:32:10,125.84
order_16676,user_8645,2023-02-07 10:57:10,135.3
order_16677,user_43636,2023-10-23 05:20:55,284.15
order_16678,user_11657,2023-04-20 21:57:27,216.55
order_16679,user_25867,2023-08-31 17:21:35,64.48
order_16680,user_18664,2023-12-28 12:56:55,103.91
order_16681,user_4334,2023-09-03 08:32:47,263.44
order_16682,user_17781,2023-03-30 18:19:21,199.4
order_16683,user_40852,2023-08-05 01:32:14,266.72
order_16684,user_43721,2023-11-06 01:18:23,135.54
order_16685,user_10635,2023-11-07 12:06:28,90.41
order_16686,user_34454,2023-09-08 11:44:48,62.21
order_16687,user_17426,2023-11-25 21:14:12,143.07
order_16688,user_12115,2023-06-13 14:10:43,236.23
order_16689,user_25602,2023-05-09 05:59:18,250.75
order_16690,user_26486,2023-03-30 13:35:19,154.8
order_16691,user_14111,2023-06-24 03:37:34,81.4
order_16692,user_22612,2023-08-26 05:08:10,237.1
order_16693,user_45920,2023-12-24 11:10:03,255.23
order_16694,user_38943,2023-02-25 13:23:41,55.88
order_16695,user_32868,2023-09-27 18:48:06,135.91
order_16696,user_1821,2023-11-30 17:08:13,54.0
order_16697,user_3210,2023-02-15 05:33:14,123.05
order_16698,user_11450,2023-04-18 22:30:39,124.41
order_16699,user_23061,2023-09-29 03:24:29,95.95
order_16700,user_7765,2023-04-11 15:14:00,194.07
order_16701,user_44171,2023-12-31 04:57:24,280.24
order_16702,user_23748,2023-11-20 10:29:47,60.22
order_16703,user_14258,2023-09-13 18:08:32,135.88
order_16704,user_31485,2023-03-05 15:26:12,227.45
order_16705,user_7010,2023-11-05 01:47:26,292.85
order_16706,user_23762,2023-08-01 14:08:39,77.3
order_16707,user_15240,2023-05-29 02:44:14,244.96
order_16708,user_38837,2023-03-08 04:27:55,86.07
order_16709,user_20744,2023-09-07 22:34:45,67.66
order_16710,user_30173,2023-09-30 08:46:55,102.86
order_16711,user_33306,2023-02-03 06:23:44,175.71
order_16712,user_49283,2023-08-02 16:05:20,282.16
order_16713,user_20408,2023-01-09 03:26:17,266.81
order_16714,user_14275,2023-02-08 05:52:29,64.22
order_16715,user_2419,2023-11-03 17:38:50,287.79
order_16716,user_29261,2023-06-25 07:32:31,73.37
order_16717,user_23481,2023-08-19 16:23:59,257.17
